הוא צפה בסרט וראה חיה שצפה במים	hˈu tsafˈa besˈeʁet veʁaʔˈa χajˈa ʃetsˈafa bamˈajim
הנגר האומן גילף עיטורים מסובכים בעץ אלון מלא בעזרת מפסלות פלדה חדות.	hanaɡˈaʁ haʔumˈan ɡilˈef ʔituʁˈim mesubaχˈim beʔˈets ʔalˈon malˈe beʔezʁˈat mafsalˈot pladˈa χadˈot.
כלבי נחייה עוברים אילוף ממושך וקפדני כדי לסייע לעיוורים להתנייד בבטחה במרחב הציבורי.	kalvˈej neχijˈa ʔovʁˈim ʔilˈuf memuʃˈaχ vekapdanˈi kedˈej lesajˈeʔa laʔivʁˈim lehitnajˈed bevitχˈa bemeʁχˈav hatsibuʁˈi.
קרינת הרקע הקוסמית היא שריד עתיק מהמפץ הגדול שמהדהד ברחבי היקום.	kʁinˈat haʁˈekaʔ hakˈosmit hˈi saʁˈid ʔatˈik mehamapˈats haɡadˈol ʃemehadhˈed beʁaχavˈej hajekˈum.
פילוסופיית הסטואה העתיקה ממליצה על שליטה רגשית וקבלת הגורל בשלוות נפש מוחלטת.	filosˈofjat hastˈoʔa haʔatikˈa mamlitsˈa ʔˈal ʃlitˈa ʁiɡʃˈit vekabalˈat haɡoʁˈal beʃalvˈat nˈefeʃ muχlˈetet.
וכשהתעוררנו מהתרדמת הארוכה, גילינו שהציוויליזציה האנושית נעלמה כליל מפני כדור הארץ.	vekʃehitʔoʁˈaʁnu mehataʁdˈemet haʔaʁukˈa, ɡilˈinu ʃehatsivilizˈatsja haʔenoʃˈit neʔelmˈa kalˈil mipnˈej kadˈuʁ haʔˈaʁets.
האופנוען הנועז ביצע פעלול אקרובטי מסוכן מעל התהום הפעורה בוואדי המדברי.	haʔofnoʔˈan hanoʔˈaz bitsˈeʔa paʔalˈul ʔakʁobˈati mesukˈan meʔˈal hatehˈom hapeʔuʁˈa bawˈadi hamidbaʁˈi.
אסטרטגיית השיווק הדיגיטלית דרשה אופטימיזציה מתמדת של קמפיינים ממומנים ברשתות החברתיות.	ʔastʁatˈeɡjat haʃivˈuk hadiɡitˈalit daʁʃˈa ʔoptimizˈatsja matmˈedet ʃˈel kampˈejnim memumanˈim baʁeʃatˈot haχevʁatijˈot.
הצוות הרפואי בחדר המיון העניק טיפול מציל חיים לפצועי תאונת הדרכים הקשה הלילה.	hatsˈevet haʁefuʔˈi beχadˈaʁ hamijˈun heʔenˈik tipˈul matsˈil χajˈim liftsuʔˈej teʔunˈat hadʁaχˈim hakaʃˈa halˈajla.
סוכני הביון השתמשו במיקרופונים זעירים ומוצפנים כדי להאזין לשיחות של המאפיה האיטלקית בנאפולי.	soχnˈej habijˈun hiʃtamʃˈu bemikʁofonˈim zeʔiʁˈim vemutspanˈim kedˈej lehaʔazˈin lesiχˈot ʃˈel hamˈafja haʔitalkˈit benˈapoli.
הפסיכולוגיה הקוגניטיבית מתמקדת בתהליכי עיבוד מידע, זיכרון לטווח קצר וקבלת החלטות.	hapsiχolˈoɡja hakoɡnitˈivit mitmakˈedet betahaliχˈej ʔibˈud mejdˈaʔ, zikaʁˈon letvˈaχ katsˈaʁ vekabalˈat haχlatˈot.
חוקרי האבולוציה גילו מאובנים המוכיחים את הקשר הביולוגי ההדוק בין דינוזאורים לעופות מודרניים.	χokʁˈej haʔevolˈutsja ɡilˈu meʔubanˈim hamoχiχˈim ʔˈet hakˈeʃeʁ habijolˈoɡi hahadˈuk bˈejn dinozˈaʔuʁim leʔofˈot modˈeʁnijim.
שרברב מוסמך תיקן את הצנרת הפגומה שממנה דלפו מים חלודים למרתף הבניין.	ʃʁavʁˈav musmˈaχ tikˈen ʔˈet hatsanˈeʁet hapgumˈa ʃemimˈena dalfˈu mˈajim χaludˈim lemaʁtˈef habinjˈan.
אנזים הפרוטאז מפרק חלבונים מורכבים במערכת העיכול והופך אותם לחומצות אמינו חיוניות לגוף.	ʔenzˈim hapʁoteʔˈaz mefaʁˈek χelbonˈim muʁkavˈim bemaʔaʁˈeχet haʔikˈul vehofˈeχ ʔotˈam leχumtsˈot ʔamˈino χijunijˈot laɡˈuf.
הקונצנזוס המדעי גורס שפליטת גזי חממה מואצת גורמת לשינויי אקלים דרסטיים ובלתי הפיכים.	hakontsˈenzus hamadaˈʔi ɡoʁˈes ʃeplitˈat ɡazˈej χamamˈa muʔˈetset ɡoʁˈemet leʃinujˈej ʔaklˈim dʁˈastijim vebiltˈi hafiχˈim.
פסטיבל מוזיקת האינדי משך אליו אלפי בני נוער עם אוהלים, גיטרות ושקי שינה.	festivˈal mˈuzikat haʔˈindi maʃˈaχ ʔelˈav ʔalfˈej bnˈej nˈoʔaʁ ʔˈim ʔohalˈim, ɡitˈaʁot vesakˈej ʃenˈa.
אדריכלי הנוף תכננו פארק אקולוגי חדשני עם מערכות טיהור מים ביולוגיות וצמחייה מקומית.	ʔadʁiχalˈej hanˈof tiχnenˈu pˈaʁk ʔekolˈoɡi χadʃanˈi ʔˈim maʔaʁχˈot tihˈuʁ mˈajim bijolˈoɡijot vetsimχijˈa mekomˈit.
הסטארטאפ המקומי פיתח אלגוריתם מתקדם לזיהוי אנומליות ודפוסים חריגים בתעבורת רשת ארגונית.	hastˈaʁtap hamekomˈi pitˈeaχ ʔalɡoʁˈitem mitkadˈem lezihˈuj ʔanomˈaljot vedfusˈim χaʁiɡˈim betaʔavuʁˈat ʁˈeʃet ʔiʁɡunˈit.
אלגברת מטריצות מספקת כלים חישוביים חזקים לפתרון מערכות של משוואות לינאריות מרובות משתנים.	ʔalɡˈebʁat matʁˈitsot mesapˈeket kelˈim χiʃuvijˈim χazakˈim lefitʁˈon maʔaʁaχˈot ʃˈel miʃvaʔˈot lineʔˈaʁijot meʁubˈot miʃtanˈim.
המטבעות העתיקים שנמצאו בכד החרס מתקופת החשמונאים עשויים מכסף טהור ונושאים כתובות נדירות.	hamatbeʔˈot haʔatikˈim ʃenimtseʔˈu bekˈad haχˈeʁes mitkufˈat haχaʃmonaʔˈim ʔasujˈim mikˈesef tahˈoʁ venosʔˈim ktovˈot nediʁˈot.
תיאטרון הפרינג' העלה מחזה אבסורדי שבו השחקנים החליפו תפקידים ומגדרים בסצנות אקראיות.	teʔatʁˈon hafʁˈindʒ heʔelˈa maχazˈe ʔabsˈuʁdi ʃebˈo hasaχkanˈim heχlˈifu tafkidˈim umiɡdaʁˈim bestsenˈot ʔakʁaʔijˈot.
שדרני הרדיו שידרו דיווח חי מזירת האירוע שבה התרחשה תאונת השרשרת הקטלנית בבוקר.	ʃadʁanˈej haʁˈadjo ʃidʁˈu divˈuaχ χˈaj miziʁˈat haʔeʁˈuaʔ ʃebˈa hitʁaχaʃˈa teʔunˈat haʃaʁʃˈeʁet hakatlanˈit babˈokeʁ.
האוטוסטרדה החדשה קיצרה משמעותית את זמני הנסיעה מהפריפריה הצפונית אל המטרופולין הסואן במרכז.	haʔotostʁˈada haχadaʃˈa kitsʁˈa maʃmaʔutˈit ʔˈet zmanˈej hanesiʔˈa mehapeʁifˈeʁja hatsfonˈit ʔˈel hametʁopolˈin hasoʔˈen bameʁkˈaz.
כשהאוטובוס המקרטע הגיע לתחנה המרכזית, הנוסעים המותשים מיהרו לרדת עם המזוודות הכבדות.	kʃehaʔotobˈus hamekaʁtˈeʔa hiɡˈiʔa lataχanˈa hameʁkazˈit, hanosʔˈim hamutaʃˈim mihaʁˈu laʁˈedet ʔˈim hamizvadˈot hakvedˈot.
התרופה ההומיאופתית עוררה ויכוח סוער בקרב הקהילה הרפואית סביב אפקט הפלצבו בניסויים קליניים.	hatʁufˈa hahomeʔopˈatit ʔoʁeʁˈa vikˈuaχ soʔˈeʁ bekˈeʁev hakehilˈa haʁefuʔˈit savˈiv ʔefˈekt haplatsˈebo benisujˈim klˈinijim.
רבנים ופוסקי הלכה התכנסו לדון בסוגיות אתיות הקשורות לשיבוט גנטי והנדסת איברים.	ʁavanˈim vefoskˈej halaχˈa hitkansˈu ladˈun besuɡijˈot ʔetijˈot hakʃuʁˈot leʃibˈut ɡenˈeti vehandasˈat ʔevaʁˈim.
מפיק הטלוויזיה ליהק שחקנים אנונימיים לריאליטי הישרדות אכזרי שצולם על אי טרופי בודד.	mefˈik hatelevˈizja lihˈek saχkanˈim ʔanonimijˈim leʁiʔˈaliti hisaʁdˈut ʔaχzaʁˈi ʃetsulˈam ʔˈal ʔˈi tʁˈopi bodˈed.
