הוא צפה בסרט וראה חיה שצפה במים	hˈu tsafˈa besˈeʁet veʁaʔˈa χajˈa ʃetsˈafa bamˈajim
כלבי נחייה עוברים אילוף ממושך וקפדני כדי לסייע לעיוורים להתנייד בבטחה במרחב הציבורי.	kalbˈej neχijˈa ʔovʁˈim ʔilˈuf memuʃˈaχ vekapdanˈi kedˈej lesajˈeʔa leʔivʁˈim lehitnajˈed bevitχˈa bameʁχˈav hatsibuʁˈi.
קרינת הרקע הקוסמית היא שריד עתיק מהמפץ הגדול שמהדהד ברחבי היקום.	kʁinˈat haʁˈeka hakˈosmit hˈi saʁˈid ʔatˈik mehamapˈats haɡadˈol ʃemehadhˈed beʁaχavˈej hajekˈum.
פילוסופיית הסטואה העתיקה ממליצה על שליטה רגשית וקבלת הגורל בשלוות נפש מוחלטת.	pilosˈofjat hastˈoʔa haʔatikˈa mamlitsˈa ʔˈal ʃlitˈa ʁiɡʃˈit vekabalˈat haɡoʁˈal beʃalvˈat nˈefeʃ muχlˈetet.
וכשהתעוררנו מהתרדמת הארוכה, גילינו שהציוויליזציה האנושית נעלמה כליל מפני כדור הארץ.	vekʃehitʔoʁˈaʁnu mehataʁdˈemet haʔaʁukˈa, ɡilˈinu ʃehatsivilizˈatsja haʔenoʃˈit neʔelmˈa kalˈil mipnˈej kadˈuʁ haʔˈaʁets.
האופנוען הנועז ביצע פעלול אקרובטי מסוכן מעל התהום הפעורה בוואדי המדברי.	haʔofanoʔˈan hanoʔˈaz bitsˈea paʔalˈul ʔekʁobˈati mesukˈan meʔˈal hatehˈom hapeʔuʁˈa bavˈadi hamidbaʁˈi.
אסטרטגיית השיווק הדיגיטלית דרשה אופטימיזציה מתמדת של קמפיינים ממומנים ברשתות החברתיות.	ʔestʁatˈeɡjat haʃivˈuk hadiɡitˈalit daʁʃˈa ʔoptimizˈatsja matmˈedet ʃˈel kampˈejnim memumanˈim baʁeʃatˈot haχevʁatijˈot.
הצוות הרפואי בחדר המיון העניק טיפול מציל חיים לפצועי תאונת הדרכים הקשה הלילה.	hatsˈevet haʁefuʔˈi beχadˈaʁ hamijˈun heʔenˈik tipˈul metsˈil χajˈim leptsuʔˈej teʔunˈat hadʁaχˈim hakaʃˈa halˈajla.
סוכני הביון השתמשו במיקרופונים זעירים ומוצפנים כדי להאזין לשיחות של המאפיה האיטלקית בנאפולי.	soχnˈej habijˈun hiʃtamʃˈu bemikʁofˈonim zeʔiʁˈim vemutspanˈim kedˈej lehaʔazˈin lasiχˈot ʃˈel hamˈafja haʔitalkˈit benapˈoli.
הפסיכולוגיה הקוגניטיבית מתמקדת בתהליכי עיבוד מידע, זיכרון לטווח קצר וקבלת החלטות.	hapsiχolˈoɡja hakoɡneitˈivit mitmakˈedet betahaliχˈej ʔibˈud mejdˈa, zikaʁˈon letvˈaχ katsˈaʁ vekabalˈat haχlatˈot.
חוקרי האבולוציה גילו מאובנים המוכיחים את הקשר הביולוגי ההדוק בין דינוזאורים לעופות מודרניים.	χokʁˈej haʔevolˈutsja ɡilˈu meʔubanˈim hamoχiχˈim ʔˈet hakˈeʃeʁ habijolˈoɡi hahadˈuk bˈen dinozˈaʔuʁim leʔofˈot modˈeʁnim.
שרברב מוסמך תיקן את הצנרת הפגומה שממנה דלפו מים חלודים למרתף הבניין.	ʃʁavʁˈav musmˈaχ tikˈen ʔˈet hatsanˈeʁet hapɡumˈa ʃemimˈena dalfˈu mˈajim χaludˈim lemaʁtˈef habinjˈan.
אנזים הפרוטאז מפרק חלבונים מורכבים במערכת העיכול והופך אותם לחומצות אמינו חיוניות לגוף.	ʔanzˈim hapʁotˈaz mefaʁˈek χelbonˈim muʁkavˈim bemaʔaʁˈeχet haʔikˈul vehofˈeχ ʔotˈam leχumtsˈot ʔamˈinu χijunijˈot laɡˈuf.
הקונצנזוס המדעי גורס שפליטת גזי חממה מואצת גורמת לשינויי אקלים דרסטיים ובלתי הפיכים.	hakontsˈenzus hamadaʔˈi ɡoʁˈes ʃeplitˈat ɡazˈej χamamˈa muʔˈetset ɡoʁˈemet leʃinujˈej ʔaklˈim dʁˈastim vebˈilti hafiχˈim.
פסטיבל מוזיקת האינדי משך אליו אלפי בני נוער עם אוהלים, גיטרות ושקי שינה.	pestivˈal mˈuzikat haʔˈindi maʃˈaχ ʔelˈav ʔalfˈej bnˈej nˈoʔaʁ ʔˈim ʔohalˈim, ɡitˈaʁot vesakˈej ʃenˈa.
אדריכלי הנוף תכננו פארק אקולוגי חדשני עם מערכות טיהור מים ביולוגיות וצמחייה מקומית.	ʔadʁiχalˈej hanˈof tiχnenˈu pˈaʁk ʔekolˈoɡi χadʃanˈi ʔˈim maʔaʁaχˈot tihˈuʁ mˈajim bijolˈoɡijot vetsimχijˈa mekomˈit.
הסטארטאפ המקומי פיתח אלגוריתם מתקדם לזיהוי אנומליות ודפוסים חריגים בתעבורת רשת ארגונית.	hastˈaʁtap hamekomˈi pitˈeaχ ʔalɡoʁˈitem mitkadˈem lezehˈuj ʔanomˈaljot vedfusˈim χaʁiɡˈim betaʔavuʁˈat ʁˈeʃet ʔiʁɡunˈit.
אלגברת מטריצות מספקת כלים חישוביים חזקים לפתרון מערכות של משוואות לינאריות מרובות משתנים.	ʔalɡeˈbʁat matʁˈitsot mesapˈeket kelˈim χiʃuvijˈim χazakˈim lefitʁˈon maʔaʁaχˈot ʃˈel miʃvaʔˈot lineʔˈaʁijot meʁubˈot miʃtanˈim.
המטבעות העתיקים שנמצאו בכד החרס מתקופת החשמונאים עשויים מכסף טהור ונושאים כתובות נדירות.	hamatbeʔˈot haʔatikˈim ʃenimtseʔˈu bekˈad haχˈeʁes mitkufˈat haχaʃmonaʔˈim ʔasujˈim mikˈesef tahˈoʁ venosʔˈim ktovˈot nediʁˈot.
תיאטרון הפרינג' העלה מחזה אבסורדי שבו השחקנים החליפו תפקידים ומגדרים בסצנות אקראיות.	teʔatʁˈon hafʁˈindʒ heʔelˈa maχazˈe ʔabsˈuʁdi ʃebˈo hasaχkanˈim heχlˈifu tafkidˈim vemiɡdaʁˈim bestsˈenot ʔakʁaʔijˈot.
שדרני הרדיו שידרו דיווח חי מזירת האירוע שבה התרחשה תאונת השרשרת הקטלנית בבוקר.	ʃadʁanˈej haʁˈadjo ʃidʁˈu divˈuaχ χˈaj miziʁˈat haʔejʁuˈa ʃebˈa hitʁaχaʃˈa teʔunˈat haʃaʁʃˈeʁet hakatlanˈit babˈokeʁ.
האוטוסטרדה החדשה קיצרה משמעותית את זמני הנסיעה מהפריפריה הצפונית אל המטרופולין הסואן במרכז.	haʔotostʁˈada haχadaʃˈa kitsʁˈa maʃmaʔutˈit ʔˈet zmanˈej hanesiʔˈa mehapeʁifˈeʁja hatsfonˈit ʔˈel hametʁopolˈin hasoʔˈen bameʁkˈaz.
כשהאוטובוס המקרטע הגיע לתחנה המרכזית, הנוסעים המותשים מיהרו לרדת עם המזוודות הכבדות.	kʃehaʔˈotobus hamekaʁtˈea hiɡˈia lataχanˈa hameʁkazˈit, hanosʔˈim hamutaʃˈim mihaʁˈu laʁˈedet ʔˈim hamizvadˈot hakvedˈot.
התרופה ההומיאופתית עוררה ויכוח סוער בקרב הקהילה הרפואית סביב אפקט הפלצבו בניסויים קליניים.	hatʁufˈa hahomiʔopˈatit ʔoʁeʁˈa vikˈuaχ soʔˈeʁ bekˈeʁev hakehilˈa haʁefuʔˈit svˈiv ʔefˈekt hapˈaltsevo benisujˈim klˈinim.
רבנים ופוסקי הלכה התכנסו לדון בסוגיות אתיות הקשורות לשיבוט גנטי והנדסת איברים.	ʁabanˈim veposkˈej halaχˈa hitkansˈu ladˈun besuɡijˈot ʔˈetijot hakʃuʁˈot leʃibˈut ɡenˈeti vehandasˈat ʔevaʁˈim.
מפיק הטלוויזיה ליהק שחקנים אנונימיים לריאליטי הישרדות אכזרי שצולם על אי טרופי בודד.	mefˈik hatelevˈizja lihˈek saχkanˈim ʔanonˈimim leʁeʔˈaliti hisaʁdˈut ʔaχzaʁˈi ʃetsulˈam ʔˈal ʔˈi tʁˈopi bodˈed.
